527.0329960197581,732.7152032148063
798.5634676374341,1383.6764264033022
735.125504590644,1884.525314113978
349.96989855164605,789.3151221766966
765.8011832401049,1356.2433749399593
686.7590960473885,965.9863767512845
562.9052161439575,1470.7336201392259
746.7036490944173,1779.9686092399977
672.3227440902309,1206.0856443280993
592.0636803748026,937.0916900570282
613.1708188371086,842.6602000542506
894.7631205629519,1346.6322197148165
983.894904698633,1514.7729091380825
395.8921879758622,674.1543103161478
207.42852191813765,476.72093572993225
237.39320942394536,570.3179987980183
687.0325940439383,1407.660205456441
408.3224041711974,656.0483817589977
242.67691147892145,540.303599680097
273.34877983714847,472.9929993324766
431.9283814628593,830.0291171927938
141.3794009541146,231.07982939870084
248.40036779580922,426.5452726838325
99.52804362420598,154.89381696111246
596.3083609403423,1157.1171944759212
426.3628080538334,811.6326953878552
552.5336516488923,1360.5340436174256
439.67381916688043,868.3621484798176
593.349439816112,1031.9879234983955
678.1389606415968,1646.2460587225032
356.7189085485282,786.0969591469492
221.98714870350332,414.6437085938699
821.3678062859653,1635.733605852436
928.1724132999293,1572.651835041291
356.7048126285802,789.7394440110294
547.147675633347,712.7822784889518
118.08927404780134,297.5332674056728
918.663416727559,2096.7790880791713
213.71226343168047,354.6372600218415
999.2263496974151,2148.355535805959
